ID_Asiento,Fecha_Transaccion,ID_Cuenta,Concepto,Debito,Credito
2219,2021-01-21,2001,Compra #27 - Producto #12,0.0,42902.45
3006,2021-01-22,1002,Venta de activo,32593.08,0.0
3006,2021-01-22,4005,Venta de activo,0.0,32593.08
501,2021-01-24,1004,Venta #679 - Cliente #69,1101.15,0.0
501,2021-01-24,4001,Venta #679 - Cliente #69 (incluye IVA),0.0,1101.15
502,2021-01-24,5001,Costo de Venta #679,199.01,0.0
502,2021-01-24,1005,Costo de Venta #679 - Ajuste de inventario,0.0,199.01
2220,2021-01-24,1005,Compra #103 - Producto #6,47075.57,0.0
2220,2021-01-24,1006,IVA por Compra #103,8966.78,0.0
2220,2021-01-24,2001,Compra #103 - Producto #6,0.0,56042.35
2221,2021-01-24,1005,Compra #52 - Producto #22,11382.26,0.0
2221,2021-01-24,1006,IVA por Compra #52,2168.05,0.0
2221,2021-01-24,2001,Compra #52 - Producto #22,0.0,13550.31
3007,2021-01-24,1002,Cobro venta #406,1508.55,0.0
3007,2021-01-24,1004,Cobro venta #406,0.0,1508.55
3008,2021-01-24,2001,Pago compra #27,42902.45,0.0
3008,2021-01-24,1002,Pago compra #27,0.0,42902.45
503,2021-01-25,1004,Venta #489 - Cliente #21,49540.75,0.0
503,2021-01-25,4001,Venta #489 - Cliente #21 (incluye IVA),0.0,49540.75
504,2021-01-25,5001,Costo de Venta #489,7488.16,0.0
504,2021-01-25,1005,Costo de Venta #489 - Ajuste de inventario,0.0,7488.16
2222,2021-01-25,1005,Compra #242 - Producto #48,9132.52,0.0
2222,2021-01-25,1006,IVA por Compra #242,1739.53,0.0
2222,2021-01-25,2001,Compra #242 - Producto #48,0.0,10872.05
3009,2021-01-25,2001,Pago compra #365,35013.88,0.0
3009,2021-01-25,1002,Pago compra #365,0.0,35013.88
3010,2021-01-25,1002,Préstamo recibido,15857.76,0.0
3010,2021-01-25,2101,Préstamo recibido,0.0,15857.76
505,2021-01-26,1004,Venta #948 - Cliente #1,2037.6,0.0
505,2021-01-26,4001,Venta #948 - Cliente #1 (incluye IVA),0.0,2037.6
506,2021-01-26,5001,Costo de Venta #948,287.28,0.0
506,2021-01-26,1005,Costo de Venta #948 - Ajuste de inventario,0.0,287.28
3011,2021-01-26,1002,Cobro venta #505,4506.04,0.0
3011,2021-01-26,1004,Cobro venta #505,0.0,4506.04
507,2021-01-27,1004,Venta #386 - Cliente #41,1180.02,0.0
507,2021-01-27,4001,Venta #386 - Cliente #41 (incluye IVA),0.0,1180.02
508,2021-01-27,5001,Costo de Venta #386,161.76,0.0
508,2021-01-27,1005,Costo de Venta #386 - Ajuste de inventario,0.0,161.76
509,2021-01-27,1004,Venta #722 - Cliente #5,17821.64,0.0
509,2021-01-27,4001,Venta #722 - Cliente #5 (incluye IVA),0.0,17821.64
510,2021-01-27,5001,Costo de Venta #722,2859.67,0.0
510,2021-01-27,1005,Costo de Venta #722 - Ajuste de inventario,0.0,2859.67
2223,2021-01-27,1005,Compra #14 - Producto #40,10112.66,0.0
2223,2021-01-27,1006,IVA por Compra #14,1926.22,0.0
2223,2021-01-27,2001,Compra #14 - Producto #40,0.0,12038.88
3012,2021-01-27,2005,Impuestos,3823.87,0.0
3012,2021-01-27,1002,Impuestos,0.0,3823.87
3013,2021-01-28,1002,Cobro venta #386,1180.02,0.0
3013,2021-01-28,1004,Cobro venta #386,0.0,1180.02
3014,2021-01-28,1002,Cobro venta #490,17951.48,0.0
3014,2021-01-28,1004,Cobro venta #490,0.0,17951.48
511,2021-01-29,1004,Venta #199 - Cliente #64,103.78,0.0
511,2021-01-29,4001,Venta #199 - Cliente #64 (incluye IVA),0.0,103.78
512,2021-01-29,5001,Costo de Venta #199,17.98,0.0
512,2021-01-29,1005,Costo de Venta #199 - Ajuste de inventario,0.0,17.98
3015,2021-01-29,1002,Devolución impuestos,13447.52,0.0
3015,2021-01-29,2005,Devolución impuestos,0.0,13447.52
513,2021-01-30,1004,Venta #73 - Cliente #20,653.0,0.0
513,2021-01-30,4001,Venta #73 - Cliente #20 (incluye IVA),0.0,653.0
514,2021-01-30,5001,Costo de Venta #73,115.84,0.0
514,2021-01-30,1005,Costo de Venta #73 - Ajuste de inventario,0.0,115.84
3016,2021-01-30,1002,Cobro venta #42,2211.76,0.0
3016,2021-01-30,1004,Cobro venta #42,0.0,2211.76
515,2021-01-31,1004,Venta #277 - Cliente #23,118.75,0.0
515,2021-01-31,4001,Venta #277 - Cliente #23 (incluye IVA),0.0,118.75
516,2021-01-31,5001,Costo de Venta #277,22.14,0.0
516,2021-01-31,1005,Costo de Venta #277 - Ajuste de inventario,0.0,22.14
3017,2021-01-31,1002,Cobro venta #594,885.6,0.0
3017,2021-01-31,1004,Cobro venta #594,0.0,885.6
517,2021-02-01,1004,Venta #545 - Cliente #38,622.88,0.0
517,2021-02-01,4001,Venta #545 - Cliente #38 (incluye IVA),0.0,622.88
518,2021-02-01,5001,Costo de Venta #545,108.34,0.0
518,2021-02-01,1005,Costo de Venta #545 - Ajuste de inventario,0.0,108.34
2027,2021-02-01,5005,Gastos administrativos del mes,22768.98,0.0
2027,2021-02-01,1002,Pago de gastos administrativos del mes,0.0,22768.98
2028,2021-02-01,5006,Gastos de venta del mes,34153.47,0.0
2028,2021-02-01,1002,Pago de gastos de venta del mes,0.0,34153.47
3018,2021-02-01,1002,Cobro venta #860,6946.3,0.0
3018,2021-02-01,1004,Cobro venta #860,0.0,6946.3
3019,2021-02-01,1002,Cobro venta #948,2037.6,0.0
3019,2021-02-01,1004,Cobro venta #948,0.0,2037.6
3020,2021-02-01,1002,Cobro venta #722,17821.64,0.0
3020,2021-02-01,1004,Cobro venta #722,0.0,17821.64
519,2021-02-02,1004,Venta #398 - Cliente #83,4067.85,0.0
519,2021-02-02,4001,Venta #398 - Cliente #83 (incluye IVA),0.0,4067.85
520,2021-02-02,5001,Costo de Venta #398,650.2,0.0
520,2021-02-02,1005,Costo de Venta #398 - Ajuste de inventario,0.0,650.2
521,2021-02-02,1004,Venta #134 - Cliente #49,1992.48,0.0
521,2021-02-02,4001,Venta #134 - Cliente #49 (incluye IVA),0.0,1992.48
522,2021-02-02,5001,Costo de Venta #134,329.5,0.0
522,2021-02-02,1005,Costo de Venta #134 - Ajuste de inventario,0.0,329.5
523,2021-02-02,1004,Venta #637 - Cliente #27,981.9,0.0
523,2021-02-02,4001,Venta #637 - Cliente #27 (incluye IVA),0.0,981.9
524,2021-02-02,5001,Costo de Venta #637,142.09,0.0
524,2021-02-02,1005,Costo de Venta #637 - Ajuste de inventario,0.0,142.09
2224,2021-02-03,1005,Compra #150 - Producto #14,26064.54,0.0
2224,2021-02-03,1006,IVA por Compra #150,4964.68,0.0
2224,2021-02-03,2001,Compra #150 - Producto #14,0.0,31029.22
3021,2021-02-03,1002,Cobro venta #375,459.8,0.0
3021,2021-02-03,1004,Cobro venta #375,0.0,459.8
3022,2021-02-03,1002,Cobro venta #545,622.88,0.0
3022,2021-02-03,1004,Cobro venta #545,0.0,622.88
3023,2021-02-03,1002,Cobro venta #706,22110.0,0.0
3023,2021-02-03,1004,Cobro venta #706,0.0,22110.0
3024,2021-02-04,2001,Pago compra #93,22542.67,0.0
3024,2021-02-04,1002,Pago compra #93,0.0,22542.67
525,2021-02-05,1004,Venta #116 - Cliente #59,707.35,0.0
525,2021-02-05,4001,Venta #116 - Cliente #59 (incluye IVA),0.0,707.35
526,2021-02-05,5001,Costo de Venta #116,119.79,0.0
526,2021-02-05,1005,Costo de Venta #116 - Ajuste de inventario,0.0,119.79
3025,2021-02-05,1002,Cobro venta #679,1101.15,0.0
3025,2021-02-05,1004,Cobro venta #679,0.0,1101.15
3026,2021-02-05,1002,Cobro venta #489,49540.75,0.0
3026,2021-02-05,1004,Cobro venta #489,0.0,49540.75
3027,2021-02-06,2001,Pago compra #150,31029.22,0.0
3027,2021-02-06,1002,Pago compra #150,0.0,31029.22
3028,2021-02-06,1002,Cobro venta #398,4067.85,0.0
3028,2021-02-06,1004,Cobro venta #398,0.0,4067.85
527,2021-02-07,1004,Venta #824 - Cliente #29,996.24,0.0
527,2021-02-07,4001,Venta #824 - Cliente #29 (incluye IVA),0.0,996.24
528,2021-02-07,5001,Costo de Venta #824,164.75,0.0
528,2021-02-07,1005,Costo de Venta #824 - Ajuste de inventario,0.0,164.75
529,2021-02-07,1004,Venta #229 - Cliente #37,9106.44,0.0
529,2021-02-07,4001,Venta #229 - Cliente #37 (incluye IVA),0.0,9106.44
530,2021-02-07,5001,Costo de Venta #229,1320.35,0.0
530,2021-02-07,1005,Costo de Venta #229 - Ajuste de inventario,0.0,1320.35
531,2021-02-08,1004,Venta #769 - Cliente #78,15936.27,0.0
531,2021-02-08,4001,Venta #769 - Cliente #78 (incluye IVA),0.0,15936.27
532,2021-02-08,5001,Costo de Venta #769,2310.61,0.0
532,2021-02-08,1005,Costo de Venta #769 - Ajuste de inventario,0.0,2310.61
2225,2021-02-08,1005,Compra #138 - Producto #22,10505.11,0.0
2225,2021-02-08,1006,IVA por Compra #138,2000.97,0.0
2225,2021-02-08,2001,Compra #138 - Producto #22,0.0,12506.08
3029,2021-02-08,1002,Cobro venta #637,981.9,0.0
3029,2021-02-08,1004,Cobro venta #637,0.0,981.9
533,2021-02-09,1004,Venta #347 - Cliente #43,1245.18,0.0
533,2021-02-09,4001,Venta #347 - Cliente #43 (incluye IVA),0.0,1245.18
534,2021-02-09,5001,Costo de Venta #347,174.14,0.0
534,2021-02-09,1005,Costo de Venta #347 - Ajuste de inventario,0.0,174.14
3030,2021-02-09,1002,Cobro venta #73,653.0,0.0
3030,2021-02-09,1004,Cobro venta #73,0.0,653.0
3031,2021-02-09,2001,Pago compra #52,13550.31,0.0
3031,2021-02-09,1002,Pago compra #52,0.0,13550.31
535,2021-02-10,1004,Venta #291 - Cliente #80,24798.35,0.0
535,2021-02-10,4001,Venta #291 - Cliente #80 (incluye IVA),0.0,24798.35
536,2021-02-10,5001,Costo de Venta #291,3993.66,0.0
536,2021-02-10,1005,Costo de Venta #291 - Ajuste de inventario,0.0,3993.66
3032,2021-02-10,1002,Cobro venta #291,24798.35,0.0
3032,2021-02-10,1004,Cobro venta #291,0.0,24798.35
537,2021-02-11,1004,Venta #395 - Cliente #99,498.12,0.0
537,2021-02-11,4001,Venta #395 - Cliente #99 (incluye IVA),0.0,498.12
538,2021-02-11,5001,Costo de Venta #395,82.38,0.0
538,2021-02-11,1005,Costo de Venta #395 - Ajuste de inventario,0.0,82.38
3033,2021-02-12,1002,Cobro venta #199,103.78,0.0
3033,2021-02-12,1004,Cobro venta #199,0.0,103.78
539,2021-02-13,1004,Venta #218 - Cliente #3,29340.41,0.0
539,2021-02-13,4001,Venta #218 - Cliente #3 (incluye IVA),0.0,29340.41
540,2021-02-13,5001,Costo de Venta #218,4991.98,0.0
540,2021-02-13,1005,Costo de Venta #218 - Ajuste de inventario,0.0,4991.98
3034,2021-02-13,1002,Préstamo recibido,31504.92,0.0
3034,2021-02-13,2101,Préstamo recibido,0.0,31504.92
3035,2021-02-13,1002,Cobro venta #116,707.35,0.0
3035,2021-02-13,1004,Cobro venta #116,0.0,707.35
3036,2021-02-13,1002,Cobro venta #277,118.75,0.0
3036,2021-02-13,1004,Cobro venta #277,0.0,118.75
3037,2021-02-13,2001,Pago compra #138,12506.08,0.0
3037,2021-02-13,1002,Pago compra #138,0.0,12506.08
3038,2021-02-14,5005,Pago nómina,22802.13,0.0
3038,2021-02-14,1002,Pago nómina,0.0,22802.13
541,2021-02-15,1004,Venta #671 - Cliente #53,63759.36,0.0
541,2021-02-15,4001,Venta #671 - Cliente #53 (incluye IVA),0.0,63759.36
542,2021-02-15,5001,Costo de Venta #671,10544.0,0.0
542,2021-02-15,1005,Costo de Venta #671 - Ajuste de inventario,0.0,10544.0
3039,2021-02-15,1002,Cobro venta #134,1992.48,0.0
3039,2021-02-15,1004,Cobro venta #134,0.0,1992.48
543,2021-02-16,1004,Venta #425 - Cliente #30,289.35,0.0
543,2021-02-16,4001,Venta #425 - Cliente #30 (incluye IVA),0.0,289.35
544,2021-02-16,5001,Costo de Venta #425,50.49,0.0
544,2021-02-16,1005,Costo de Venta #425 - Ajuste de inventario,0.0,50.49
545,2021-02-17,1004,Venta #888 - Cliente #57,3358.08,0.0
545,2021-02-17,4001,Venta #888 - Cliente #57 (incluye IVA),0.0,3358.08
546,2021-02-17,5001,Costo de Venta #888,509.74,0.0
546,2021-02-17,1005,Costo de Venta #888 - Ajuste de inventario,0.0,509.74
547,2021-02-17,1004,Venta #844 - Cliente #25,1136.54,0.0
547,2021-02-17,4001,Venta #844 - Cliente #25 (incluye IVA),0.0,1136.54
548,2021-02-17,5001,Costo de Venta #844,191.77,0.0
548,2021-02-17,1005,Costo de Venta #844 - Ajuste de inventario,0.0,191.77
549,2021-02-17,1004,Venta #125 - Cliente #13,2802.06,0.0
549,2021-02-17,4001,Venta #125 - Cliente #13 (incluye IVA),0.0,2802.06
550,2021-02-17,5001,Costo de Venta #125,485.6,0.0
550,2021-02-17,1005,Costo de Venta #125 - Ajuste de inventario,0.0,485.6
3040,2021-02-17,1002,Cobro venta #229,9106.44,0.0
3040,2021-02-17,1004,Cobro venta #229,0.0,9106.44
3041,2021-02-18,2001,Pago compra #242,10872.05,0.0
3041,2021-02-18,1002,Pago compra #242,0.0,10872.05
3042,2021-02-18,2001,Pago compra #103,56042.35,0.0
3042,2021-02-18,1002,Pago compra #103,0.0,56042.35
3043,2021-02-18,1002,Cobro venta #824,996.24,0.0
3043,2021-02-18,1004,Cobro venta #824,0.0,996.24
3044,2021-02-18,1002,Cobro venta #844,1136.54,0.0
3044,2021-02-18,1004,Cobro venta #844,0.0,1136.54
3045,2021-02-18,2001,Pago compra #14,12038.88,0.0
3045,2021-02-18,1002,Pago compra #14,0.0,12038.88
2226,2021-02-19,1005,Compra #51 - Producto #29,9689.95,0.0
2226,2021-02-19,1006,IVA por Compra #51,1845.7,0.0
2226,2021-02-19,2001,Compra #51 - Producto #29,0.0,11535.65
3046,2021-02-20,5005,Servicios,10853.78,0.0
3046,2021-02-20,1002,Servicios,0.0,10853.78
3047,2021-02-20,1002,Cobro venta #769,15936.27,0.0
3047,2021-02-20,1004,Cobro venta #769,0.0,15936.27
551,2021-02-22,1004,Venta #596 - Cliente #65,5682.7,0.0
551,2021-02-22,4001,Venta #596 - Cliente #65 (incluye IVA),0.0,5682.7
552,2021-02-22,5001,Costo de Venta #596,958.84,0.0
552,2021-02-22,1005,Costo de Venta #596 - Ajuste de inventario,0.0,958.84
553,2021-02-22,1004,Venta #316 - Cliente #92,55593.95,0.0
553,2021-02-22,4001,Venta #316 - Cliente #92 (incluye IVA),0.0,55593.95
554,2021-02-22,5001,Costo de Venta #316,8886.03,0.0
554,2021-02-22,1005,Costo de Venta #316 - Ajuste de inventario,0.0,8886.03
2227,2021-02-22,1005,Compra #301 - Producto #45,37079.65,0.0
2227,2021-02-22,1006,IVA por Compra #301,7062.79,0.0
2227,2021-02-22,2001,Compra #301 - Producto #45,0.0,44142.44
3048,2021-02-22,1002,Cobro venta #218,29340.41,0.0
3048,2021-02-22,1004,Cobro venta #218,0.0,29340.41
3049,2021-02-23,5008,Otros gastos,24552.96,0.0
3049,2021-02-23,1002,Otros gastos,0.0,24552.96
3050,2021-02-23,1002,Cobro venta #347,1245.18,0.0
3050,2021-02-23,1004,Cobro venta #347,0.0,1245.18
2228,2021-02-25,1005,Compra #25 - Producto #8,3428.68,0.0
2228,2021-02-25,1006,IVA por Compra #25,653.08,0.0
2228,2021-02-25,2001,Compra #25 - Producto #8,0.0,4081.76
2229,2021-02-25,1005,Compra #263 - Producto #37,32479.29,0.0
2229,2021-02-25,1006,IVA por Compra #263,6186.53,0.0
2229,2021-02-25,2001,Compra #263 - Producto #37,0.0,38665.82
3051,2021-02-25,1002,Cobro venta #316,55593.95,0.0
3051,2021-02-25,1004,Cobro venta #316,0.0,55593.95
3052,2021-02-25,1002,Cobro venta #425,289.35,0.0
3052,2021-02-25,1004,Cobro venta #425,0.0,289.35
3053,2021-02-25,1002,Cobro venta #395,498.12,0.0
3053,2021-02-25,1004,Cobro venta #395,0.0,498.12
555,2021-02-26,1004,Venta #481 - Cliente #86,4774.29,0.0
555,2021-02-26,4001,Venta #481 - Cliente #86 (incluye IVA),0.0,4774.29
556,2021-02-26,5001,Costo de Venta #481,742.41,0.0
556,2021-02-26,1005,Costo de Venta #481 - Ajuste de inventario,0.0,742.41
3054,2021-02-26,1002,Cobro venta #671,63759.36,0.0
3054,2021-02-26,1004,Cobro venta #671,0.0,63759.36
3055,2021-02-28,1002,Cobro venta #888,3358.08,0.0
3055,2021-02-28,1004,Cobro venta #888,0.0,3358.08
2029,2021-03-01,5005,Gastos administrativos del mes,17733.12,0.0
2029,2021-03-01,1002,Pago de gastos administrativos del mes,0.0,17733.12
2030,2021-03-01,5006,Gastos de venta del mes,26599.69,0.0
2030,2021-03-01,1002,Pago de gastos de venta del mes,0.0,26599.69
2230,2021-03-02,1005,Compra #245 - Producto #26,10871.27,0.0
2230,2021-03-02,1006,IVA por Compra #245,2070.72,0.0
2230,2021-03-02,2001,Compra #245 - Producto #26,0.0,12941.99
2231,2021-03-02,1005,Compra #442 - Producto #38,17373.64,0.0
2231,2021-03-02,1006,IVA por Compra #442,3309.27,0.0
2231,2021-03-02,2001,Compra #442 - Producto #38,0.0,20682.91
3056,2021-03-02,2001,Pago compra #245,12941.99,0.0
3056,2021-03-02,1002,Pago compra #245,0.0,12941.99
557,2021-03-03,1004,Venta #811 - Cliente #23,16273.04,0.0
557,2021-03-03,4001,Venta #811 - Cliente #23 (incluye IVA),0.0,16273.04
558,2021-03-03,5001,Costo de Venta #811,2606.5,0.0
558,2021-03-03,1005,Costo de Venta #811 - Ajuste de inventario,0.0,2606.5
559,2021-03-03,1004,Venta #212 - Cliente #49,380.49,0.0
559,2021-03-03,4001,Venta #212 - Cliente #49 (incluye IVA),0.0,380.49
560,2021-03-03,5001,Costo de Venta #212,52.65,0.0
560,2021-03-03,1005,Costo de Venta #212 - Ajuste de inventario,0.0,52.65
561,2021-03-03,1004,Venta #682 - Cliente #68,2102.22,0.0
561,2021-03-03,4001,Venta #682 - Cliente #68 (incluye IVA),0.0,2102.22
562,2021-03-03,5001,Costo de Venta #682,365.65,0.0
562,2021-03-03,1005,Costo de Venta #682 - Ajuste de inventario,0.0,365.65
3057,2021-03-03,1002,Cobro venta #596,5682.7,0.0
3057,2021-03-03,1004,Cobro venta #596,0.0,5682.7
3058,2021-03-03,1002,Cobro venta #125,2802.06,0.0
3058,2021-03-03,1004,Cobro venta #125,0.0,2802.06
563,2021-03-04,1004,Venta #915 - Cliente #15,4363.9,0.0
563,2021-03-04,4001,Venta #915 - Cliente #15 (incluye IVA),0.0,4363.9
564,2021-03-04,5001,Costo de Venta #915,667.39,0.0
564,2021-03-04,1005,Costo de Venta #915 - Ajuste de inventario,0.0,667.39
565,2021-03-04,1004,Venta #52 - Cliente #93,2767.5,0.0
565,2021-03-04,4001,Venta #52 - Cliente #93 (incluye IVA),0.0,2767.5
566,2021-03-04,5001,Costo de Venta #52,480.69,0.0
566,2021-03-04,1005,Costo de Venta #52 - Ajuste de inventario,0.0,480.69
567,2021-03-07,1004,Venta #552 - Cliente #30,11055.0,0.0
567,2021-03-07,4001,Venta #552 - Cliente #30 (incluye IVA),0.0,11055.0
568,2021-03-07,5001,Costo de Venta #552,1747.02,0.0
568,2021-03-07,1005,Costo de Venta #552 - Ajuste de inventario,0.0,1747.02
569,2021-03-07,1004,Venta #448 - Cliente #45,545.02,0.0
569,2021-03-07,4001,Venta #448 - Cliente #45 (incluye IVA),0.0,545.02
570,2021-03-07,5001,Costo de Venta #448,94.8,0.0
570,2021-03-07,1005,Costo de Venta #448 - Ajuste de inventario,0.0,94.8
571,2021-03-07,1004,Venta #133 - Cliente #65,5211.72,0.0
571,2021-03-07,4001,Venta #133 - Cliente #65 (incluye IVA),0.0,5211.72
572,2021-03-07,5001,Costo de Venta #133,672.84,0.0
572,2021-03-07,1005,Costo de Venta #133 - Ajuste de inventario,0.0,672.84
573,2021-03-08,1004,Venta #777 - Cliente #87,3354.54,0.0
573,2021-03-08,4001,Venta #777 - Cliente #87 (incluye IVA),0.0,3354.54
574,2021-03-08,5001,Costo de Venta #777,462.91,0.0
574,2021-03-08,1005,Costo de Venta #777 - Ajuste de inventario,0.0,462.91
3059,2021-03-08,1002,Cobro venta #682,2102.22,0.0
3059,2021-03-08,1004,Cobro venta #682,0.0,2102.22
575,2021-03-09,1004,Venta #723 - Cliente #75,8508.73,0.0
575,2021-03-09,4001,Venta #723 - Cliente #75 (incluye IVA),0.0,8508.73
576,2021-03-09,5001,Costo de Venta #723,1189.92,0.0
576,2021-03-09,1005,Costo de Venta #723 - Ajuste de inventario,0.0,1189.92
2232,2021-03-09,1005,Compra #420 - Producto #17,13085.23,0.0
2232,2021-03-09,1006,IVA por Compra #420,2492.43,0.0
2232,2021-03-09,2001,Compra #420 - Producto #17,0.0,15577.66
2233,2021-03-09,1005,Compra #73 - Producto #20,17636.93,0.0
2233,2021-03-09,1006,IVA por Compra #73,3359.41,0.0
2233,2021-03-09,2001,Compra #73 - Producto #20,0.0,20996.34
3060,2021-03-09,1002,Cobro venta #212,380.49,0.0
3060,2021-03-09,1004,Cobro venta #212,0.0,380.49
3061,2021-03-09,1002,Cobro venta #915,4363.9,0.0
3061,2021-03-09,1004,Cobro venta #915,0.0,4363.9
577,2021-03-10,1004,Venta #917 - Cliente #48,16273.04,0.0
577,2021-03-10,4001,Venta #917 - Cliente #48 (incluye IVA),0.0,16273.04
578,2021-03-10,5001,Costo de Venta #917,2606.5,0.0
578,2021-03-10,1005,Costo de Venta #917 - Ajuste de inventario,0.0,2606.5
2234,2021-03-10,1005,Compra #223 - Producto #12,33294.07,0.0
2234,2021-03-10,1006,IVA por Compra #223,6341.73,0.0
2234,2021-03-10,2001,Compra #223 - Producto #12,0.0,39635.8
3062,2021-03-10,1002,Cobro venta #777,3354.54,0.0
3062,2021-03-10,1004,Cobro venta #777,0.0,3354.54
579,2021-03-11,1004,Venta #792 - Cliente #25,1781.55,0.0
579,2021-03-11,4001,Venta #792 - Cliente #25 (incluye IVA),0.0,1781.55
580,2021-03-11,5001,Costo de Venta #792,256.2,0.0
580,2021-03-11,1005,Costo de Venta #792 - Ajuste de inventario,0.0,256.2
3063,2021-03-11,2001,Pago compra #51,11535.65,0.0
3063,2021-03-11,1002,Pago compra #51,0.0,11535.65
3064,2021-03-11,1002,Cobro venta #133,5211.72,0.0
3064,2021-03-11,1004,Cobro venta #133,0.0,5211.72
3065,2021-03-12,1002,Cobro venta #481,4774.29,0.0
3065,2021-03-12,1004,Cobro venta #481,0.0,4774.29
3066,2021-03-12,1002,Cobro venta #917,16273.04,0.0
3066,2021-03-12,1004,Cobro venta #917,0.0,16273.04
3067,2021-03-13,1002,Cobro venta #52,2767.5,0.0
3067,2021-03-13,1004,Cobro venta #52,0.0,2767.5
3068,2021-03-14,1002,Cobro venta #811,16273.04,0.0
3068,2021-03-14,1004,Cobro venta #811,0.0,16273.04
3069,2021-03-14,1002,Cobro venta #723,8508.73,0.0
3069,2021-03-14,1004,Cobro venta #723,0.0,8508.73
3070,2021-03-15,2001,Pago compra #301,44142.44,0.0
3070,2021-03-15,1002,Pago compra #301,0.0,44142.44
2235,2021-03-16,1005,Compra #166 - Producto #21,11737.03,0.0
2235,2021-03-16,1006,IVA por Compra #166,2235.62,0.0
2235,2021-03-16,2001,Compra #166 - Producto #21,0.0,13972.65
581,2021-03-17,1004,Venta #531 - Cliente #25,29758.02,0.0
581,2021-03-17,4001,Venta #531 - Cliente #25 (incluye IVA),0.0,29758.02
582,2021-03-17,5001,Costo de Venta #531,4792.39,0.0
582,2021-03-17,1005,Costo de Venta #531 - Ajuste de inventario,0.0,4792.39
2236,2021-03-17,1005,Compra #382 - Producto #2,8270.52,0.0
2236,2021-03-17,1006,IVA por Compra #382,1575.34,0.0
2236,2021-03-17,2001,Compra #382 - Producto #2,0.0,9845.86
3071,2021-03-17,2001,Pago compra #382,9845.86,0.0
3071,2021-03-17,1002,Pago compra #382,0.0,9845.86
3072,2021-03-17,2001,Pago compra #223,39635.8,0.0
3072,2021-03-17,1002,Pago compra #223,0.0,39635.8
583,2021-03-18,1004,Venta #62 - Cliente #72,24798.35,0.0
583,2021-03-18,4001,Venta #62 - Cliente #72 (incluye IVA),0.0,24798.35
584,2021-03-18,5001,Costo de Venta #62,3993.66,0.0
584,2021-03-18,1005,Costo de Venta #62 - Ajuste de inventario,0.0,3993.66
585,2021-03-18,1004,Venta #644 - Cliente #69,726.46,0.0
585,2021-03-18,4001,Venta #644 - Cliente #69 (incluye IVA),0.0,726.46
586,2021-03-18,5001,Costo de Venta #644,125.9,0.0
586,2021-03-18,1005,Costo de Venta #644 - Ajuste de inventario,0.0,125.9
3073,2021-03-18,1002,Cobro venta #448,545.02,0.0
3073,2021-03-18,1004,Cobro venta #448,0.0,545.02
3074,2021-03-18,2001,Pago compra #442,20682.91,0.0
3074,2021-03-18,1002,Pago compra #442,0.0,20682.91
3075,2021-03-19,2001,Pago compra #25,4081.76,0.0
3075,2021-03-19,1002,Pago compra #25,0.0,4081.76
3076,2021-03-20,1002,Cobro venta #552,11055.0,0.0
3076,2021-03-20,1004,Cobro venta #552,0.0,11055.0
3077,2021-03-20,5005,Pago nómina,10955.51,0.0
3077,2021-03-20,1002,Pago nómina,0.0,10955.51
3078,2021-03-20,5008,Otros gastos,6295.02,0.0
3078,2021-03-20,1002,Otros gastos,0.0,6295.02
587,2021-03-21,1004,Venta #741 - Cliente #76,5018.6,0.0
